,0
47961,32.4
47962,32.3
47963,32.3
47964,33.2
47965,32.4
47966,32.4
47967,31.0
47968,30.6
47969,30.2
47970,29.3
47971,28.8
47972,28.8
47973,27.5
47974,28.2
47975,28.0
47976,27.2
47977,27.6
47978,26.7
47979,26.7
47980,27.2
47981,26.6
47982,26.6
47983,29.6
47984,27.2
47985,29.5
47986,29.0
47987,28.5
47988,30.2
47989,29.5
47990,28.3
47991,27.1
47992,28.4
47993,28.9
47994,28.0
47995,25.4
47996,25.4
47997,25.4
47998,26.1
47999,26.2
48000,26.0
48001,26.2
48002,26.1
48003,26.1
48004,26.0
48005,25.9
48006,25.7
48007,25.9
48008,25.9
48009,26.5
48010,26.1
48011,26.5
48012,27.1
48013,27.5
48014,27.4
48015,28.0
48016,27.4
48017,27.8
48018,27.8
48019,27.5
48020,27.3
48021,27.0
48022,26.7
48023,26.3
48024,26.3
48025,26.7
48026,25.9
48027,25.5
48028,25.3
48029,25.5
48030,25.3
48031,28.2
48032,29.9
48033,31.5
48034,32.9
48035,34.0
48036,34.6
48037,34.2
48038,33.4
48039,33.0
48040,33.0
48041,31.0
48042,29.6
48043,28.9
48044,28.7
48045,28.9
48046,28.5
48047,28.2
48048,26.3
48049,25.3
48050,27.4
48051,27.4
48052,27.0
48053,27.0
48054,27.0
48055,27.7
48056,29.9
48057,31.4
48058,32.5
48059,33.3
48060,33.6
48061,31.7
48062,29.6
48063,26.8
48064,27.9
48065,27.9
48066,28.0
48067,28.1
48068,27.7
48069,27.6
48070,27.7
48071,26.1
48072,26.9
48073,27.6
48074,27.0
48075,26.4
48076,26.4
48077,25.8
48078,26.5
48079,27.8
48080,29.8
48081,31.4
48082,31.4
48083,31.6
48084,32.6
48085,31.7
48086,31.8
48087,31.8
48088,31.4
48089,30.4
48090,30.1
48091,30.5
48092,29.3
48093,29.3
48094,29.0
48095,28.8
48096,27.3
48097,28.6
48098,29.0
48099,30.0
48100,29.7
48101,29.2
48102,27.3
48103,29.2
48104,29.9
48105,32.1
48106,30.9
48107,35.0
48108,35.0
48109,35.2
48110,35.0
48111,34.8
48112,34.6
48113,33.2
48114,32.5
48115,30.8
48116,30.2
48117,30.4
48118,30.0
48119,29.5
48120,29.6
48121,29.6
48122,28.0
48123,29.0
48124,28.7
48125,28.8
48126,28.5
48127,29.2
48128,30.3
48129,31.4
48130,32.4
48131,32.8
48132,32.8
48133,32.3
48134,32.3
48135,30.3
48136,25.3
48137,27.0
48138,28.4
48139,26.5
48140,27.4
48141,28.9
48142,26.9
48143,26.1
48144,26.6
48145,26.6
48146,26.6
48147,26.6
48148,25.8
48149,29.1
48150,26.3
48151,27.2
48152,29.8
48153,30.3
48154,33.0
48155,33.6
48156,31.4
48157,31.7
48158,32.0
48159,31.7
48160,29.4
48161,30.0
48162,30.0
48163,28.8
48164,30.6
48165,28.8
48166,28.5
48167,28.0
48168,27.1
48169,27.3
48170,27.1
48171,27.1
48172,26.5
48173,26.5
48174,26.5
48175,26.5
48176,28.7
48177,30.2
48178,32.2
48179,32.7
48180,33.3
48181,34.5
48182,33.6
48183,30.0
48184,27.5
48185,26.2
48186,27.1
48187,28.0
48188,26.6
48189,27.1
48190,26.6
48191,26.9
48192,26.5
48193,26.2
48194,25.9
48195,25.7
48196,25.5
48197,25.5
48198,25.6
48199,26.3
48200,28.6
48201,31.3
48202,32.4
48203,32.9
48204,32.7
48205,32.4
48206,33.1
48207,27.7
48208,26.6
48209,26.5
48210,27.1
48211,27.1
48212,26.9
48213,26.8
48214,26.9
48215,27.1
48216,26.7
48217,26.1
48218,26.4
48219,26.1
48220,26.0
48221,25.9
48222,26.1
48223,26.6
48224,28.1
48225,31.6
48226,32.5
48227,30.8
48228,33.0
48229,33.0
48230,31.0
48231,30.3
48232,28.0
48233,28.2
48234,28.5
48235,28.5
48236,28.4
48237,28.3
48238,28.600000000000005
48239,28.4
48240,25.8
48241,28.0
48242,27.7
48243,27.6
48244,27.0
48245,26.7
48246,26.7
48247,26.7
48248,29.2
48249,31.8
48250,32.9
48251,33.5
48252,31.0
48253,31.1
48254,31.1
48255,31.8
48256,30.4
48257,29.8
48258,29.0
48259,29.0
48260,29.0
48261,29.0
48262,29.0
48263,29.0
48264,28.1
48265,27.4
48266,27.2
48267,26.8
48268,26.4
48269,26.4
48270,26.7
48271,26.7
48272,28.5
48273,29.6
48274,31.4
48275,30.8
48276,33.2
48277,34.1
48278,34.4
48279,34.8
48280,32.4
48281,31.6
48282,31.0
48283,31.8
48284,30.0
48285,29.7
48286,29.0
48287,28.5
48288,28.2
48289,27.6
48290,27.7
48291,28.0
48292,26.7
48293,26.7
48294,26.7
48295,26.7
48296,28.5
48297,31.4
48298,32.1
48299,33.0
48300,34.4
48301,34.1
48302,34.7
48303,32.8
48304,32.8
48305,32.5
48306,31.4
48307,31.0
48308,31.4
48309,29.5
48310,30.3
48311,28.4
48312,27.8
48313,27.2
48314,27.7
48315,27.2
48316,26.3
48317,26.1
48318,25.8
48319,26.6
48320,28.1
48321,29.4
48322,33.4
48323,32.9
48324,32.6
48325,32.1
48326,33.1
48327,31.7
48328,31.7
48329,32.5
48330,30.4
48331,29.8
48332,29.8
48333,29.4
48334,29.0
48335,28.6
48336,28.2
48337,27.9
48338,27.3
48339,27.2
48340,27.1
48341,27.1
48342,25.8
48343,27.1
48344,28.8
48345,30.9
48346,31.5
48347,32.9
48348,33.4
48349,33.3
48350,33.3
48351,33.3
48352,31.9
48353,30.4
48354,30.4
48355,29.5
48356,29.2
48357,28.9
48358,28.5
48359,28.1
48360,27.7
48361,27.3
48362,27.7
48363,26.6
48364,26.3
48365,26.1
48366,26.7
48367,26.7
48368,28.5
48369,30.0
48370,31.7
48371,33.2
48372,33.3
48373,32.3
48374,32.0
48375,31.2
48376,31.7
48377,30.3
48378,30.1
48379,28.4
48380,25.4
48381,25.9
48382,26.3
48383,26.4
48384,25.4
48385,25.4
48386,25.1
48387,25.100000000000005
48388,24.6
48389,25.100000000000005
48390,25.100000000000005
48391,26.6
48392,25.3
48393,25.8
48394,27.1
48395,27.8
48396,27.8
48397,27.8
48398,27.4
48399,28.1
48400,27.9
48401,27.3
48402,27.3
48403,26.9
48404,27.1
48405,26.8
48406,26.9
48407,26.1
48408,26.1
48409,26.6
48410,25.7
48411,25.6
48412,25.3
48413,26.3
48414,25.1
48415,27.7
48416,28.9
48417,29.9
48418,33.1
48419,34.2
48420,34.7
48421,34.6
48422,35.1
48423,35.8
48424,35.1
48425,33.1
48426,31.6
48427,31.1
48428,30.5
48429,29.8
48430,29.5
48431,28.9
48432,28.3
48433,27.6
48434,27.3
48435,27.3
48436,26.7
48437,26.3
48438,28.0
48439,27.2
48440,29.9
48441,32.0
48442,32.9
48443,33.5
48444,36.7
48445,35.8
48446,35.6
48447,35.8
48448,34.5
48449,33.6
48450,32.5
48451,31.8
48452,31.0
48453,30.5
48454,29.8
48455,28.9
48456,27.3
48457,27.7
48458,27.7
48459,26.6
48460,27.0
48461,26.8
48462,25.8
48463,27.2
48464,29.9
48465,32.1
48466,33.8
48467,34.0
48468,33.6
48469,35.1
48470,33.8
48471,32.7
48472,30.9
48473,31.2
48474,31.2
48475,29.6
48476,31.2
48477,28.7
48478,28.2
48479,27.7
48480,27.3
48481,27.2
48482,26.7
48483,26.6
48484,26.6
48485,27.2
48486,26.3
48487,27.3
48488,29.6
48489,32.4
48490,34.5
48491,34.2
48492,34.1
48493,34.4
48494,33.2
48495,33.7
48496,33.0
48497,33.2
48498,32.5
48499,32.0
48500,30.9
48501,30.7
48502,29.9
48503,29.0
48504,27.8
48505,28.3
48506,27.9
48507,27.5
48508,27.4
48509,26.7
48510,26.7
48511,28.4
48512,31.9
48513,33.9
48514,33.9
48515,34.9
48516,35.7
48517,35.7
48518,35.1
48519,35.1
48520,35.1
48521,32.5
48522,31.9
48523,30.4
48524,30.8
48525,30.3
48526,29.4
48527,29.1
48528,27.8
48529,28.4
48530,27.9
48531,27.7
48532,27.4
48533,27.4
48534,28.3
48535,27.8
48536,30.3
48537,32.1
48538,33.6
48539,35.0
48540,36.3
48541,35.1
48542,35.2
48543,35.4
48544,35.1
48545,34.2
48546,32.5
48547,31.9
48548,31.1
48549,30.100000000000005
48550,30.4
48551,29.9
48552,29.4
48553,29.2
48554,29.1
48555,28.2
48556,28.4
48557,27.9
48558,27.9
48559,28.7
48560,29.9
48561,31.8
48562,33.1
48563,35.7
48564,36.7
48565,33.8
48566,33.2
48567,33.3
48568,32.7
48569,32.0
48570,32.3
48571,31.6
48572,31.0
48573,30.0
48574,29.8
48575,29.8
48576,29.5
48577,29.0
48578,28.2
48579,27.8
48580,27.4
48581,27.2
48582,27.0
48583,27.6
48584,29.7
48585,31.7
48586,33.8
48587,34.3
48588,35.1
48589,36.6
48590,35.0
48591,33.1
48592,31.5
48593,31.5
48594,31.8
48595,31.2
48596,30.8
48597,30.5
48598,30.4
48599,29.9
48600,28.9
48601,28.6
48602,28.4
48603,27.8
48604,25.8
48605,27.1
48606,26.5
48607,27.8
48608,29.7
48609,32.2
48610,32.9
48611,34.2
48612,34.1
48613,33.6
48614,33.6
48615,32.9
48616,33.2
48617,32.5
48618,31.7
48619,30.2
48620,29.8
48621,29.4
48622,30.5
48623,29.0
48624,28.9
48625,27.9
48626,27.8
48627,27.4
48628,27.0
48629,25.8
48630,27.0
48631,27.0
48632,30.5
48633,32.8
48634,34.4
48635,34.9
48636,35.6
48637,35.6
48638,35.0
48639,35.0
48640,34.5
48641,33.1
48642,32.0
48643,31.0
48644,30.6
48645,30.4
48646,30.4
48647,30.1
48648,29.9
48649,29.4
48650,29.8
48651,29.4
48652,29.4
48653,29.3
48654,28.9
48655,29.4
48656,31.8
48657,33.9
48658,35.0
48659,34.9
48660,36.3
48661,36.3
48662,35.2
48663,35.2
48664,34.6
48665,33.1
48666,31.0
48667,31.0
48668,31.0
48669,30.5
48670,30.0
48671,30.2
48672,29.9
48673,29.9
48674,29.5
48675,29.1
48676,28.8
48677,28.7
48678,28.7
48679,30.2
48680,31.8
48681,33.9
48682,34.7
48683,34.8
48684,35.7
48685,36.3
48686,37.1
48687,36.3
48688,34.6
48689,33.1
48690,31.0
48691,33.0
48692,30.6
48693,30.0
48694,29.9
48695,29.8
48696,29.7
48697,29.4
48698,28.2
48699,27.9
48700,27.8
48701,27.2
48702,26.9
48703,28.4
48704,30.0
48705,31.4
48706,34.1
48707,35.3
48708,36.1
48709,36.1
48710,35.4
48711,33.6
48712,36.4
48713,32.2
48714,30.8
48715,29.8
48716,29.8
48717,29.2
48718,29.5
48719,29.4
48720,29.4
48721,28.6
48722,28.6
48723,27.3
48724,27.2
48725,27.1
48726,26.9
48727,27.5
48728,29.9
48729,32.1
48730,34.0
48731,34.3
48732,34.9
48733,34.6
48734,35.2
48735,34.4
48736,33.0
48737,31.9
48738,31.6
48739,30.8
48740,31.1
48741,30.0
48742,29.8
48743,29.2
48744,28.4
48745,29.2
48746,27.1
48747,27.1
48748,27.1
48749,26.9
48750,26.7
48751,26.6
48752,29.0
48753,29.8
48754,33.0
48755,32.9
48756,33.2
48757,34.3
48758,33.2
48759,32.4
48760,31.3
48761,31.3
48762,31.8
48763,30.7
48764,30.0
48765,29.9
48766,30.0
48767,30.2
48768,29.8
48769,28.6
48770,29.2
48771,28.6
48772,28.3
48773,28.0
48774,27.5
48775,27.5
48776,29.9
48777,29.7
48778,33.1
48779,35.8
48780,36.3
48781,37.1
48782,36.3
48783,36.0
48784,33.2
48785,35.3
48786,30.9
48787,28.8
48788,30.3
48789,30.5
48790,30.4
48791,30.1
48792,29.4
48793,30.1
48794,29.9
48795,30.1
48796,29.9
48797,29.5
48798,29.8
48799,30.2
48800,30.9
48801,32.8
48802,32.7
48803,34.2
48804,33.1
48805,34.5
48806,34.0
48807,34.4
48808,33.1
48809,35.3
48810,31.3
48811,30.9
48812,31.6
48813,30.6
48814,30.6
48815,30.3
48816,29.8
48817,30.0
48818,30.0
48819,29.9
48820,29.8
48821,29.8
48822,29.9
48823,30.6
48824,32.2
48825,33.7
48826,33.9
48827,34.2
48828,35.7
48829,35.7
48830,35.3
48831,36.0
48832,34.6
48833,35.3
48834,32.1
48835,31.0
48836,30.6
48837,31.0
48838,30.3
48839,30.3
48840,29.4
48841,29.8
48842,29.6
48843,29.3
48844,29.3
48845,29.0
48846,28.7
48847,29.3
48848,32.3
48849,33.0
48850,33.4
48851,34.0
48852,34.0
48853,30.9
48854,28.4
48855,28.5
48856,28.9
48857,29.2
48858,29.2
48859,28.8
48860,30.5
48861,29.2
48862,29.3
48863,30.0
48864,28.2
48865,27.6
48866,27.3
48867,27.0
48868,28.3
48869,28.3
48870,28.1
48871,28.7
48872,31.1
48873,29.8
48874,29.7
48875,30.1
48876,30.9
48877,29.7
48878,29.6
48879,29.6
48880,29.6
48881,31.3
48882,30.6
48883,28.8
48884,29.0
48885,28.9
48886,28.9
48887,29.5
48888,29.7
48889,29.6
48890,29.4
48891,29.7
48892,29.7
48893,27.9
48894,28.0
48895,26.0
48896,28.7
48897,29.9
48898,32.6
48899,28.6
48900,28.7
48901,29.1
48902,28.8
48903,28.6
48904,28.4
48905,26.9
48906,28.8
48907,28.3
48908,28.0
48909,30.0
48910,27.8
48911,27.7
48912,25.7
48913,27.0
48914,26.7
48915,26.4
48916,26.4
48917,26.4
48918,26.6
48919,27.7
48920,28.2
48921,30.2
48922,31.2
48923,33.0
48924,33.6
48925,32.1
48926,32.4
48927,31.4
48928,31.9
48929,27.4
48930,28.0
48931,28.1
48932,27.8
48933,28.0
48934,27.7
48935,28.0
48936,27.0
48937,26.7
48938,26.6
48939,26.4
48940,26.4
48941,26.0
48942,26.4
48943,26.4
48944,29.1
48945,30.9
48946,31.3
48947,33.6
48948,32.1
48949,27.6
48950,26.9
48951,26.0
48952,26.2
48953,26.6
48954,26.8
48955,26.2
48956,27.2
48957,27.2
48958,26.0
48959,26.0
48960,25.8
48961,26.6
48962,25.8
48963,25.6
48964,25.4
48965,25.2
48966,25.2
48967,26.2
48968,27.1
48969,28.7
48970,30.5
48971,29.9
48972,28.8
48973,30.0
48974,30.5
48975,28.9
48976,27.6
48977,30.5
48978,27.6
48979,27.6
48980,27.3
48981,27.6
48982,26.8
48983,28.0
48984,26.8
48985,26.6
48986,25.5
48987,26.2
48988,26.3
48989,25.2
48990,25.4
48991,26.2
48992,26.1
48993,27.9
48994,27.9
48995,27.0
48996,27.4
48997,26.4
48998,26.2
48999,27.6
49000,27.7
49001,28.3
49002,27.6
49003,27.6
49004,27.0
49005,26.6
49006,27.0
49007,27.0
49008,25.7
49009,25.6
49010,27.0
49011,25.4
49012,25.3
49013,28.1
49014,26.5
49015,25.8
49016,30.5
49017,31.0
49018,31.7
49019,31.4
49020,35.4
49021,35.7
49022,34.9
49023,33.9
49024,33.8
49025,32.1
49026,32.2
49027,30.8
49028,30.6
49029,29.9
49030,29.9
49031,28.9
49032,30.2
49033,28.9
49034,28.5
49035,29.5
49036,28.1
49037,26.600000000000005
49038,26.600000000000005
49039,27.6
49040,30.7
49041,32.8
49042,33.5
49043,35.5
49044,36.8
49045,36.7
49046,36.7
49047,36.5
49048,35.4
49049,32.8
49050,32.1
49051,30.4
49052,31.1
49053,31.4
49054,30.0
49055,29.9
49056,29.6
49057,29.5
49058,29.6
49059,29.0
49060,29.0
49061,28.1
49062,28.0
49063,29.6
49064,31.3
49065,32.6
49066,34.5
49067,35.9
49068,36.7
49069,36.8
49070,37.2
49071,36.7
49072,35.8
49073,32.9
49074,32.7
49075,31.5
49076,29.8
49077,29.8
49078,30.3
49079,30.2
49080,27.1
49081,30.6
49082,29.6
49083,29.5
49084,29.2
49085,27.2
49086,28.1
49087,28.3
49088,30.5
49089,33.1
49090,35.4
49091,35.7
49092,36.8
49093,36.8
49094,37.2
49095,37.2
49096,36.5
49097,35.3
49098,34.0
49099,32.5
49100,31.9
49101,31.7
49102,31.3
49103,31.0
49104,30.6
49105,30.2
49106,30.2
49107,29.5
49108,29.5
49109,28.9
49110,28.8
49111,28.1
49112,29.6
49113,32.2
49114,35.0
49115,36.9
49116,37.8
49117,36.9
49118,37.2
49119,37.2
49120,35.8
49121,34.8
49122,33.7
49123,32.7
49124,32.2
49125,31.7
49126,31.5
49127,31.5
49128,30.2
49129,30.4
49130,30.1
49131,28.4
49132,29.2
49133,29.2
49134,28.8
49135,29.100000000000005
49136,29.6
49137,32.2
49138,33.6
49139,35.1
49140,36.1
49141,36.5
49142,36.4
49143,33.5
49144,32.8
49145,31.2
49146,31.2
49147,31.0
49148,30.5
49149,29.9
49150,29.6
49151,29.3
49152,29.5
49153,28.8
49154,28.7
49155,28.4
49156,28.3
49157,28.2
49158,28.6
49159,28.9
49160,29.6
49161,31.3
49162,34.1
49163,33.9
49164,33.0
49165,33.0
49166,34.1
49167,33.0
49168,33.7
49169,31.0
49170,32.4
49171,29.6
49172,31.5
49173,31.0
49174,30.5
49175,29.8
49176,28.9
49177,29.100000000000005
49178,28.5
49179,27.9
49180,27.5
49181,27.4
49182,27.3
49183,27.3
49184,29.100000000000005
49185,31.6
49186,32.4
49187,34.1
49188,34.2
49189,34.5
49190,33.6
49191,33.2
49192,32.1
49193,31.8
49194,30.8
49195,29.6
49196,30.0
49197,29.8
49198,29.7
49199,29.3
49200,28.8
49201,27.7
49202,27.9
49203,27.9
49204,27.3
49205,27.4
49206,27.3
49207,27.3
49208,29.100000000000005
49209,30.6
49210,31.7
49211,33.6
49212,34.4
49213,34.7
49214,34.2
49215,33.6
49216,31.8
49217,31.8
49218,30.6
49219,30.3
49220,30.0
49221,30.0
49222,29.8
49223,29.6
49224,28.4
49225,28.6
49226,28.3
49227,28.0
49228,27.6
49229,27.6
49230,27.8
49231,27.8
49232,30.5
49233,31.4
49234,33.6
49235,34.1
49236,34.7
49237,34.1
49238,34.8
49239,34.2
49240,35.8
49241,31.7
49242,31.2
49243,30.5
49244,30.1
49245,30.1
49246,30.1
49247,29.1
49248,29.1
49249,29.0
49250,28.9
49251,27.6
49252,27.8
49253,27.6
49254,27.6
49255,27.7
49256,29.7
49257,31.3
49258,33.9
49259,35.0
49260,35.8
49261,36.4
49262,36.4
49263,34.7
49264,33.3
49265,31.5
49266,30.6
49267,30.4
49268,30.0
49269,29.6
49270,29.3
49271,29.2
49272,28.8
49273,28.9
49274,28.8
49275,28.5
49276,28.3
49277,28.3
49278,28.2
49279,28.1
49280,30.8
49281,31.7
49282,32.9
49283,34.2
49284,34.2
49285,34.2
49286,34.0
49287,32.7
49288,32.6
49289,31.8
49290,30.0
49291,30.0
49292,29.7
49293,29.7
49294,28.1
49295,28.8
49296,28.9
49297,28.2
49298,27.8
49299,27.8
49300,28.1
49301,28.5
49302,28.5
49303,29.1
49304,30.2
49305,30.7
49306,30.2
49307,30.6
49308,29.8
49309,29.9
49310,29.9
49311,28.7
49312,30.7
49313,29.8
49314,28.9
49315,27.9
49316,29.1
49317,29.3
49318,29.3
49319,29.2
49320,29.1
49321,29.1
49322,27.9
49323,28.3
49324,28.1
49325,28.1
49326,28.7
49327,29.1
49328,30.1
49329,29.9
49330,27.6
49331,29.7
49332,31.6
49333,31.9
49334,31.6
49335,30.4
49336,27.8
49337,28.0
49338,28.4
49339,28.1
49340,28.1
49341,28.3
49342,28.3
49343,28.0
49344,28.1
49345,27.3
49346,27.7
49347,28.1
49348,27.4
49349,27.1
49350,27.4
49351,27.2
49352,27.7
49353,27.1
49354,27.3
49355,26.9
49356,28.4
49357,27.6
49358,29.6
49359,27.8
49360,27.8
49361,27.9
49362,27.8
49363,28.1
49364,28.0
49365,28.1
49366,28.3
49367,28.3
49368,28.3
49369,27.8
49370,27.4
49371,27.2
49372,27.1
49373,28.0
49374,27.5
49375,25.1
49376,28.2
49377,29.6
49378,29.5
49379,29.3
49380,29.8
49381,29.6
49382,29.6
49383,30.1
49384,29.3
49385,29.8
49386,28.7
49387,28.1
49388,27.5
49389,27.7
49390,27.6
49391,27.6
49392,27.6
49393,28.0
49394,28.5
49395,27.9
49396,27.3
49397,28.3
49398,25.1
49399,27.9
49400,29.1
49401,30.2
49402,28.8
49403,31.7
49404,31.9
49405,32.5
49406,32.3
49407,31.8
49408,31.1
49409,29.3
49410,29.3
49411,29.3
49412,28.3
49413,29.0
49414,29.5
49415,29.0
49416,28.5
49417,28.5
49418,27.9
49419,27.9
49420,28.2
49421,28.2
49422,28.1
49423,29.1
49424,30.8
49425,31.7
49426,28.8
49427,32.0
49428,29.6
49429,29.6
49430,30.3
49431,30.9
49432,30.3
49433,31.2
49434,29.1
49435,27.4
49436,28.0
49437,28.3
49438,26.8
49439,27.2
49440,27.6
49441,26.9
49442,29.0
49443,26.7
49444,26.8
49445,26.8
49446,26.9
49447,27.1
49448,27.6
49449,29.1
49450,30.4
49451,32.2
49452,33.4
49453,32.3
49454,31.3
49455,29.2
49456,30.6
49457,29.4
49458,29.4
49459,29.0
49460,28.6
49461,29.0
49462,28.3
49463,28.1
49464,27.9
49465,27.1
49466,27.1
49467,29.2
49468,26.5
49469,25.8
49470,26.2
49471,26.2
49472,30.1
49473,30.9
49474,30.3
49475,33.8
49476,31.4
49477,33.7
49478,32.2
49479,32.6
49480,31.4
49481,31.2
49482,30.1
49483,29.0
49484,26.8
49485,27.5
49486,27.5
49487,26.8
49488,27.9
49489,28.9
49490,28.7
49491,29.2
49492,29.2
49493,28.8
49494,29.0
49495,29.0
49496,31.3
49497,32.9
49498,33.3
49499,33.7
49500,33.5
49501,33.5
49502,33.7
49503,33.0
49504,31.2
49505,30.6
49506,30.3
49507,29.2
49508,29.0
49509,28.9
49510,29.0
49511,29.0
49512,29.2
49513,28.9
49514,28.3
49515,28.1
49516,27.8
49517,27.8
49518,27.7
49519,28.7
49520,30.1
49521,29.3
49522,32.0
49523,29.7
49524,31.4
49525,32.2
49526,33.7
49527,31.6
49528,31.6
49529,30.7
49530,29.5
49531,29.0
49532,26.8
49533,27.7
49534,27.6
49535,29.0
49536,28.0
49537,28.2
49538,27.5
49539,28.0
49540,27.5
49541,27.8
49542,27.5
49543,28.8
49544,27.7
49545,29.3
49546,28.0
49547,29.3
49548,29.7
49549,31.1
49550,31.4
49551,31.1
49552,31.1
49553,30.6
49554,30.5
49555,29.0
49556,29.0
49557,28.7
49558,28.7
49559,28.2
49560,28.2
49561,28.4
49562,28.6
49563,27.9
49564,27.4
49565,27.8
49566,27.4
49567,28.2
49568,27.7
49569,30.0
49570,31.1
49571,32.2
49572,31.8
49573,32.2
49574,31.8
49575,31.8
49576,32.5
49577,31.2
49578,30.6
49579,28.9
49580,28.3
49581,28.3
49582,27.9
49583,27.6
49584,27.6
49585,27.6
49586,27.2
49587,27.6
49588,27.7
49589,26.5
49590,25.9
49591,26.4
49592,27.9
49593,29.1
49594,31.0
49595,31.0
49596,30.4
49597,30.8
49598,30.2
49599,30.1
49600,27.0
49601,26.9
49602,27.0
49603,26.9
49604,26.9
49605,26.8
49606,26.8
49607,26.8
49608,27.2
49609,27.2
49610,26.5
49611,27.1
49612,27.0
49613,26.3
49614,27.1
49615,26.5
49616,26.8
49617,27.0
49618,25.9
49619,25.9
49620,26.7
49621,26.2
49622,25.9
49623,26.1
49624,26.1
49625,25.9
49626,25.9
49627,24.4
49628,24.8
49629,27.0
49630,25.9
49631,25.9
49632,26.4
49633,26.2
49634,27.5
49635,27.5
49636,29.3
49637,29.3
49638,29.4
49639,29.3
49640,30.3
49641,31.1
49642,31.9
49643,32.5
49644,33.7
49645,33.7
49646,33.2
49647,33.7
49648,32.6
49649,35.3
49650,32.2
49651,32.2
49652,30.0
49653,29.5
49654,29.0
49655,28.5
49656,27.2
49657,27.5
49658,27.5
49659,27.2
49660,26.6
49661,26.6
49662,26.6
49663,27.1
49664,28.9
49665,31.1
49666,33.1
49667,33.8
49668,31.9
49669,24.8
49670,24.9
49671,25.1
49672,24.9
49673,24.9
49674,25.0
49675,25.6
49676,25.5
49677,25.6
49678,25.0
49679,25.6
49680,25.6
49681,25.2
49682,25.2
49683,25.5
49684,25.5
49685,24.8
49686,25.5
49687,25.3
49688,26.6
49689,27.8
49690,31.0
49691,32.3
49692,32.0
49693,32.5
49694,32.0
49695,32.6
49696,32.1
49697,30.8
49698,30.1
49699,29.4
49700,28.4
49701,28.4
49702,28.4
49703,28.4
49704,27.8
49705,28.0
49706,27.8
49707,28.0
49708,27.3
49709,26.9
49710,27.0
49711,28.9
49712,29.1
49713,29.1
49714,30.4
49715,28.3
49716,28.9
49717,29.1
49718,25.3
49719,26.1
49720,25.6
49721,25.3
49722,25.3
49723,24.9
49724,24.5
49725,24.4
49726,24.6
49727,24.6
49728,24.7
49729,24.7
49730,24.5
49731,24.6
49732,24.5
49733,24.6
49734,24.7
49735,27.0
49736,25.3
49737,26.3
49738,28.3
49739,28.7
49740,29.7
49741,30.3
49742,30.2
49743,29.6
49744,29.6
49745,29.9
49746,30.3
49747,28.6
49748,28.6
49749,28.0
49750,27.4
49751,27.2
49752,26.8
49753,26.4
49754,26.4
49755,26.3
49756,25.9
49757,25.9
49758,25.9
49759,26.1
49760,26.9
49761,28.4
49762,29.8
49763,31.3
49764,30.8
49765,31.2
49766,27.5
49767,27.4
49768,27.0
49769,25.9
49770,27.8
49771,27.4
49772,28.1
49773,28.0
49774,27.9
49775,27.9
49776,28.0
49777,27.4
49778,26.1
49779,26.5
49780,25.1
49781,25.5
49782,25.1
49783,25.5
49784,27.5
49785,30.2
49786,31.9
49787,32.6
49788,33.0
49789,33.2
49790,34.7
49791,32.6
49792,31.2
49793,31.9
49794,28.7
49795,28.3
49796,27.2
49797,27.0
49798,28.1
49799,28.3
49800,27.9
49801,28.1
49802,27.5
49803,27.3
49804,27.8
49805,27.5
49806,27.8
49807,28.0
49808,27.5
49809,27.5
49810,28.3
49811,27.4
49812,27.5
49813,27.1
49814,27.6
49815,27.2
49816,26.9
49817,26.9
49818,26.1
49819,26.1
49820,25.4
49821,25.2
49822,25.0
49823,25.0
49824,25.5
49825,26.8
49826,27.0
49827,27.4
49828,27.4
49829,27.4
49830,26.4
49831,27.4
49832,26.5
49833,26.5
49834,26.8
49835,26.6
49836,28.2
49837,28.2
49838,27.4
49839,28.2
49840,27.6
49841,27.5
49842,26.5
49843,27.5
49844,26.8
49845,27.0
49846,27.1
49847,27.0
49848,27.2
49849,27.0
49850,26.4
49851,27.3
49852,27.7
49853,25.9
49854,26.2
49855,26.4
49856,27.4
49857,28.0
49858,27.3
49859,27.7
49860,28.5
49861,31.2
49862,30.0
49863,30.4
49864,29.9
49865,28.1
49866,26.8
49867,27.2
49868,26.6
49869,27.1
49870,26.7
49871,26.4
49872,26.6
49873,26.1
49874,25.6
49875,25.9
49876,25.7
49877,25.7
49878,25.4
49879,26.6
49880,27.2
49881,30.4
49882,29.1
49883,31.8
49884,31.8
49885,30.7
49886,30.9
49887,30.9
49888,27.6
49889,27.1
49890,27.6
49891,27.7
49892,27.5
49893,27.2
49894,27.0
49895,26.5
49896,27.5
49897,25.9
49898,26.2
49899,25.4
49900,25.1
49901,25.2
49902,25.2
49903,26.1
49904,27.4
49905,30.2
49906,31.8
49907,33.2
49908,32.4
49909,32.5
49910,32.0
49911,32.0
49912,30.3
49913,29.9
49914,28.7
49915,28.4
49916,28.4
49917,28.2
49918,27.6
49919,26.5
49920,26.8
49921,27.6
49922,25.9
49923,26.2
49924,26.2
49925,26.2
49926,26.1
49927,26.1
49928,26.9
49929,29.1
49930,31.9
49931,32.6
49932,32.7
49933,32.5
49934,32.7
49935,30.8
49936,30.3
49937,30.3
49938,29.7
49939,28.2
49940,28.3
49941,29.1
49942,28.8
49943,28.2
49944,27.7
49945,27.2
49946,26.9
49947,27.1
49948,26.2
49949,26.1
49950,26.1
49951,26.1
49952,28.6
49953,30.5
